date,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm
2017-08-07,21.6,13.1,28.8,0.0
2017-08-10,17.3,10.5,24.2,0.0
2017-08-11,19.8,10.7,26.5,0.0
2017-08-13,19.7,12.0,26.7,0.0
2017-08-14,21.6,12.3,29.0,0.0
2017-08-15,20.2,16.0,25.9,1.0
2017-08-17,20.1,13.7,26.2,0.0
2017-08-18,19.9,12.1,27.4,0.0
2017-08-19,19.8,11.6,28.4,0.0
2017-08-21,22.9,12.5,31.0,0.0
2017-08-26,15.5,10.2,21.6,2.0
2017-08-27,15.3,11.2,20.8,4.1
2017-08-28,14.4,7.9,19.7,0.8
2017-08-30,12.2,10.9,14.0,4.1
2017-08-31,14.9,12.0,18.2,0.0
2017-09-03,15.4,9.2,21.8,0.3
2017-09-05,12.4,8.1,16.5,0.0
2017-09-06,15.4,11.6,18.6,3.0
2017-09-08,13.1,8.4,18.3,0.3
2017-09-09,12.9,11.7,16.3,0.8
2017-09-10,13.4,6.9,20.6,0.0
2017-09-11,16.1,10.3,24.0,0.0
2017-09-12,17.8,10.7,25.3,0.0
2017-09-13,20.5,13.4,27.8,0.0
2017-09-15,18.3,12.7,25.0,0.0
2017-09-16,13.3,9.0,19.8,0.0
2017-09-17,14.2,7.0,22.0,0.0
2017-09-18,17.6,8.7,25.6,0.0
2017-09-20,11.7,4.3,19.0,0.0
2017-09-21,12.7,7.0,19.4,0.0
2017-09-23,9.0,1.5,17.5,0.0
2017-09-24,9.4,2.5,17.3,0.0
2017-09-25,7.9,1.1,13.6,0.0
2017-09-28,4.3,-0.3,10.3,0.0
2017-09-30,7.2,5.4,10.0,1.0
2017-10-01,5.1,3.5,6.4,1.8
2017-10-04,5.3,-0.9,10.5,0.0
2017-10-05,6.8,3.6,10.2,0.3
2017-10-06,10.4,6.8,13.0,5.1
2017-10-08,9.2,4.8,13.0,0.0
2017-10-09,13.0,8.6,19.3,0.0
2017-10-11,7.3,2.9,12.9,0.0
2017-10-12,7.3,3.6,10.2,0.0
2017-10-13,8.4,5.8,10.2,2.0
2017-10-14,7.3,4.6,10.4,7.1
2017-10-16,5.6,2.4,6.5,2.5
2017-10-17,5.4,3.0,8.2,0.5
2017-10-18,8.5,1.0,12.6,0.8
2017-10-20,5.6,2.7,10.0,0.0
2017-10-23,-1.1,-5.1,4.1,0.0
2017-10-24,-0.8,-3.0,2.1,0.0
2017-10-25,-0.5,-2.0,2.9,0.0
2017-10-26,-0.9,-2.6,1.1,1.3
2017-10-27,-0.4,-1.9,0.6,7.9
2017-10-28,2.9,0.2,5.5,0.3
2017-10-29,6.1,4.7,7.9,11.4
2017-11-02,-1.1,-3.7,2.0,0.0
2017-11-03,-1.5,-5.5,1.2,3.0
2017-11-05,-0.1,-0.5,0.3,0.0
2017-11-09,-2.7,-5.6,-1.1,0.0
2017-11-14,3.9,-0.4,9.5,1.0
2017-11-16,0.7,-2.5,2.3,1.0
2017-11-18,1.1,-1.1,3.0,0.0
2017-11-27,-5.4,-7.4,-4.3,0.0
2017-11-29,-4.5,-9.5,-3.4,0.0
2017-12-12,0.9,-1.0,1.4,0.5
2017-12-13,3.4,1.1,4.7,0.8
2017-12-20,-2.5,-3.1,-1.4,6.1
2017-12-23,-4.5,-5.8,-3.5,0.5
2017-12-27,1.9,0.9,2.8,0.0
2017-12-28,2.8,1.0,3.2,0.0
2017-12-30,0.4,-0.3,2.1,0.0
2018-01-01,-1.2,-1.8,-0.7,0.3
2018-01-05,-4.8,-5.8,-3.8,0.0
2018-01-07,1.6,-5.3,2.9,0.0
2018-01-08,-2.9,-4.7,-1.4,2.0
2018-01-11,-5.9,-9.4,-3.3,0.0
2018-01-13,-12.4,-15.3,-8.9,0.0
2018-01-15,-7.7,-9.6,-5.7,2.0
2018-01-16,-9.2,-10.9,-7.5,0.0
2018-01-17,-11.2,-13.3,-7.4,0.0
2018-01-19,-12.3,-15.7,-7.3,0.0
2018-01-21,-4.3,-7.5,-3.0,9.9
2018-01-22,-5.6,-7.7,-3.6,5.1
2018-01-23,-7.9,-9.9,-6.2,1.0
2018-01-26,-14.4,-18.8,-8.0,0.0
2018-01-27,-15.4,-17.8,-12.5,0.0
2018-01-29,-7.5,-10.1,-6.0,1.3
2018-01-30,-2.8,-7.3,-1.2,2.0
2018-02-03,-2.8,-7.1,-1.5,0.5
2018-02-04,2.4,-2.3,4.4,21.1
2018-02-06,-9.6,-11.3,-6.9,0.5
2018-02-07,-4.9,-10.9,-2.6,0.5
2018-02-09,-6.0,-9.5,-3.4,0.0
2018-02-10,-6.2,-10.3,-1.9,0.0
2018-02-11,-6.4,-10.1,-1.0,0.0
2018-02-12,-8.7,-14.1,-2.9,0.0
2018-02-13,-10.4,-15.3,-5.9,0.0
2018-02-14,-10.6,-14.5,-6.8,0.0
2018-02-17,-6.1,-7.6,-4.2,0.5
2018-02-18,-6.9,-8.0,-5.2,7.1
2018-02-19,-4.1,-7.4,-0.9,1.3
2018-02-21,-12.1,-14.6,-8.9,0.0
2018-02-22,-14.3,-21.6,-9.1,0.0
2018-02-23,-16.6,-22.1,-10.6,0.0
2018-02-24,-17.1,-23.5,-7.9,0.0
2018-02-25,-14.5,-19.1,-7.9,0.0
2018-02-26,-16.7,-20.7,-11.3,0.0
2018-02-27,-17.1,-21.8,-12.5,0.0
2018-02-28,-15.8,-19.1,-12.6,0.3
2018-03-02,-13.0,-16.6,-10.2,0.3
2018-03-03,-11.8,-14.5,-9.3,1.3
2018-03-04,-6.9,-11.8,-0.8,8.4
2018-03-05,-10.5,-14.2,-8.4,0.5
2018-03-06,-11.8,-14.9,-8.5,0.0
2018-03-07,-8.2,-14.3,-2.6,0.0
2018-03-08,-6.4,-9.1,-0.9,0.0
2018-03-11,-9.4,-17.5,-2.4,0.0
2018-03-12,-10.1,-16.6,-3.8,0.0
2018-03-13,-6.5,-9.4,-2.1,0.0
2018-03-14,-6.8,-11.8,-1.4,0.0
2018-03-15,-2.0,-6.9,0.3,4.1
2018-03-17,-9.8,-14.5,-4.7,2.0
2018-03-18,-12.9,-15.7,-10.0,4.1
2018-03-19,-12.9,-21.6,-6.4,0.0
2018-03-21,-7.1,-11.7,-4.2,4.1
2018-03-23,-3.0,-8.0,1.3,2.0
2018-03-24,-1.8,-7.5,2.5,0.0
2018-03-25,-2.6,-9.3,1.6,0.0
2018-03-26,-0.9,-5.1,4.4,0.0
2018-03-27,-0.8,-6.0,4.1,0.0
2018-03-30,-5.7,-14.7,0.7,0.0
2018-03-31,-0.8,-4.7,0.8,7.1
2018-04-01,2.1,0.1,5.0,6.1
2018-04-02,4.6,2.2,7.9,0.0
2018-04-04,2.8,0.4,6.1,7.1
2018-04-05,3.8,-2.3,9.2,0.0
2018-04-06,4.3,-3.3,10.2,0.0
2018-04-08,5.3,0.8,10.6,0.0
2018-04-10,11.1,4.0,18.5,0.0
2018-04-12,2.8,-4.6,10.0,0.0
2018-04-13,5.4,-3.4,11.5,0.0
2018-04-14,4.7,-1.7,11.4,0.0
2018-04-15,7.5,-2.4,14.4,0.0
2018-04-16,10.4,-0.5,19.2,0.0
2018-04-17,12.6,6.0,19.5,2.0
2018-04-19,6.8,5.3,8.8,14.0
2018-04-21,10.9,1.1,18.4,0.0
2018-04-23,3.6,0.3,7.7,0.0
2018-04-24,5.1,-0.8,11.3,0.0
2018-04-25,8.2,0.8,12.9,0.8
2018-04-26,11.7,8.3,17.8,3.0
2018-04-27,10.6,4.4,15.6,0.0
2018-04-28,10.8,6.5,16.6,7.1
2018-04-29,11.6,5.8,17.3,0.0
2018-04-30,14.8,4.2,23.2,0.0
2018-05-01,20.2,12.5,27.9,1.0
2018-05-03,23.2,15.0,30.5,0.0
2018-05-06,19.3,12.4,28.0,0.0
2018-05-07,19.3,12.9,26.7,0.0
2018-05-09,16.7,8.0,24.8,0.0
2018-05-10,9.3,5.5,14.1,0.0
2018-05-13,16.2,5.9,23.9,0.0
2018-05-14,19.1,8.3,27.6,0.0
2018-05-15,17.5,11.0,24.7,7.9
2018-05-16,19.2,13.0,25.3,0.0
2018-05-17,20.8,13.8,26.6,0.0
2018-05-18,18.6,13.7,27.7,2.0
2018-05-19,16.5,12.0,22.7,8.9
2018-05-20,15.4,10.5,21.0,0.5
2018-05-21,13.3,10.0,16.0,0.3
2018-05-22,15.2,10.6,21.3,5.1
2018-05-23,19.7,13.1,25.5,0.0
2018-05-24,19.4,16.0,23.3,0.8
2018-05-26,11.6,5.1,18.1,0.0
2018-05-27,15.5,3.4,21.9,0.0
2018-05-29,13.5,2.1,19.6,0.0
2018-05-30,19.2,10.9,27.5,0.0
2018-06-01,6.5,3.6,9.8,0.0
2018-06-02,14.9,3.8,22.2,0.0
2018-06-03,19.6,12.9,25.0,3.0
2018-06-06,10.0,5.5,14.9,4.1
2018-06-07,10.8,4.7,16.0,0.0
2018-06-08,14.8,6.4,20.9,0.0
2018-06-10,10.6,6.1,15.6,0.0
2018-06-12,18.9,8.7,25.4,0.0
2018-06-13,17.1,12.9,23.1,11.9
2018-06-16,14.9,4.5,22.0,0.0
2018-06-17,17.6,7.3,24.8,0.0
2018-06-18,21.2,11.6,27.7,0.0
2018-06-19,22.8,16.0,29.5,0.0
2018-06-21,20.6,13.5,26.2,0.0
2018-06-22,22.6,12.6,29.4,0.0
2018-06-23,24.3,17.2,31.8,0.0
2018-06-24,25.8,16.6,32.8,0.0
2018-06-25,19.6,16.4,24.9,0.0
2018-06-27,23.4,17.8,29.2,0.0
2018-06-28,21.7,14.9,28.4,0.0
2018-06-30,24.1,16.8,28.0,0.0
2018-07-03,20.5,10.1,27.2,0.0
2018-07-04,20.2,15.0,25.2,0.0
2018-07-05,18.4,13.7,23.0,0.0
2018-07-06,20.1,12.5,26.4,0.0
2018-07-07,21.8,16.1,27.9,1.0
2018-07-08,19.4,15.7,26.4,0.0
2018-07-09,19.1,14.2,25.1,1.0
2018-07-10,21.1,14.9,26.7,0.0
2018-07-11,21.3,15.0,27.7,0.0
2018-07-12,21.3,16.1,27.9,0.0
2018-07-13,21.7,13.1,28.4,0.0
2018-07-14,22.9,13.7,30.3,0.0
2018-07-15,25.2,15.0,32.2,0.0
2018-07-16,24.6,18.8,33.0,2.0
2018-07-17,21.8,17.7,29.0,3.0
2018-07-18,20.9,18.7,24.9,7.9
2018-07-20,22.5,17.8,30.2,7.1
2018-07-21,22.3,18.3,27.3,0.0
2018-07-22,20.5,18.5,24.8,0.0
2018-07-24,17.7,16.0,20.0,3.0
2018-07-27,24.2,18.7,30.2,0.0
2018-07-28,25.7,19.2,32.5,0.0
2018-07-29,23.4,18.3,28.5,0.0
2018-07-30,18.9,15.8,23.4,0.0
2018-07-31,19.7,11.5,26.4,0.0
2018-08-01,20.8,11.2,28.8,0.0
2018-08-02,22.4,13.4,29.6,0.0
2018-08-03,24.1,17.0,30.3,0.0
2018-08-04,23.5,18.0,30.0,0.0
2018-08-05,24.8,16.7,31.0,0.0
2018-08-06,23.4,17.6,29.5,0.8
2018-08-07,21.5,15.3,28.2,0.0
2018-08-09,16.6,12.0,22.5,0.0
2018-08-12,22.5,11.0,30.5,0.0
2018-08-13,21.6,17.4,26.9,0.0
2018-08-14,18.6,15.0,25.3,0.0
2018-08-16,22.9,18.0,29.5,0.0
2018-08-18,16.9,9.8,24.4,0.0
2018-08-19,17.2,7.7,25.7,0.0
2018-08-20,21.1,11.6,28.5,0.0
2018-08-21,22.7,15.6,29.7,0.0
2018-08-23,14.6,9.2,21.0,0.0
2018-08-24,15.0,4.7,24.3,0.0
2018-08-25,17.1,6.3,27.0,0.0
2018-08-26,18.9,8.4,29.0,0.0
2018-08-27,20.5,12.1,29.4,0.0
2018-08-28,19.8,10.1,29.5,0.0
2018-08-29,20.5,10.3,30.0,0.0
2018-08-30,21.2,11.2,30.5,0.0
2018-08-31,22.5,12.0,31.4,0.0
2018-09-01,24.0,16.8,33.0,0.0
2018-09-02,20.8,16.0,27.9,0.0
2018-09-03,18.5,12.0,26.2,0.0
2018-09-04,18.8,10.4,26.9,0.0
2018-09-06,17.2,9.0,26.0,0.0
2018-09-07,16.5,7.7,25.8,0.0
2018-09-08,15.8,6.0,25.3,0.0
2018-09-09,17.0,7.1,27.5,0.0
2018-09-10,19.2,13.1,24.0,0.0
2018-09-12,19.6,13.0,25.3,0.0
2018-09-13,21.1,15.2,28.0,0.0
2018-09-14,17.6,13.0,23.8,2.0
2018-09-15,20.6,13.2,27.6,0.0
2018-09-16,18.7,11.4,24.8,0.0
2018-09-19,14.4,8.2,19.4,0.0
2018-09-20,19.0,13.0,25.7,0.0
2018-09-22,16.9,9.4,25.0,0.0
2018-09-24,11.5,6.7,16.4,8.9
2018-09-27,5.9,2.1,9.0,6.1
2018-09-28,12.0,6.2,16.6,1.0
2018-09-30,5.4,1.8,11.0,0.0
2018-10-01,7.2,1.2,14.0,0.0
2018-10-02,7.7,0.9,10.7,2.0
2018-10-04,8.3,5.4,10.9,1.8
2018-10-06,7.4,0.0,11.5,1.0
2018-10-07,12.0,7.0,17.3,0.0
2018-10-10,8.8,-0.3,14.9,0.0
2018-10-12,8.0,2.2,13.2,0.0
2018-10-13,10.1,6.3,14.3,0.0
2018-10-14,9.4,6.2,15.7,0.0
2018-10-15,14.2,7.2,21.7,0.0
2018-10-16,12.7,5.8,20.1,0.0
2018-10-18,7.9,1.9,18.5,0.0
2018-10-19,12.9,7.2,21.3,0.0
2018-10-21,3.5,-0.4,8.9,0.0
2018-10-22,5.6,-2.0,12.1,0.0
2018-10-24,7.0,4.9,7.9,4.1
2018-10-27,2.0,-1.1,4.4,0.0
2018-10-28,7.2,1.6,11.3,4.1
2018-10-31,-3.1,-5.9,0.3,0.0
2018-11-01,-0.9,-5.8,4.5,0.0
2018-11-02,1.6,-2.7,6.2,0.0
2018-11-03,4.1,1.1,6.8,0.0
2018-11-04,7.2,5.0,10.2,2.0
2018-11-05,4.4,3.9,5.4,0.0
2018-11-08,1.8,-0.2,2.5,0.0
2018-11-12,-7.2,-10.5,-2.6,0.0
2018-11-13,-7.4,-11.9,-2.3,0.0
2018-11-14,-6.3,-11.3,-0.5,0.0
2018-11-16,-7.2,-12.9,1.1,0.0
2018-11-17,-4.1,-13.9,4.1,0.0
2018-11-18,-0.7,-3.1,1.3,0.0
2018-11-19,0.0,-1.0,1.2,0.0
2018-11-22,-2.5,-4.6,-1.3,0.0
2018-11-24,-4.4,-9.0,-2.3,0.0
2018-11-25,-3.9,-4.7,-2.9,0.0
2018-11-26,-3.7,-4.7,-2.7,0.8
2018-11-29,-10.2,-12.7,-8.1,0.3
2018-12-02,-4.7,-8.5,-3.6,6.1
2018-12-05,-2.7,-5.7,-1.9,0.3
2018-12-07,-5.0,-5.9,-4.0,0.5
2018-12-10,-0.2,-4.3,0.9,6.1
2018-12-12,-1.0,-2.7,1.1,0.0
2018-12-15,-3.8,-6.3,-2.4,0.0
2018-12-20,-12.6,-14.7,-10.3,0.3
2018-12-21,-12.8,-16.3,-9.7,0.5
2018-12-22,-10.4,-12.5,-7.9,1.0
2018-12-24,-2.9,-7.1,0.5,6.1
2018-12-25,-3.4,-5.5,-1.9,0.5
2018-12-26,-6.5,-8.1,-4.0,3.0
2018-12-27,-8.3,-9.6,-6.1,2.3
2018-12-29,-8.7,-10.9,-7.1,0.8
2018-12-30,-8.5,-9.1,-7.3,1.3
2018-12-31,-9.9,-10.7,-7.7,0.5
2019-01-04,-4.1,-4.8,-3.2,1.3
2019-01-08,-16.3,-19.5,-13.1,0.0
2019-01-11,-8.5,-10.5,-6.0,3.0
2019-01-14,-3.9,-7.7,-2.3,0.3
2019-01-15,-2.3,-6.2,1.2,1.0
2019-01-17,-6.5,-8.6,-5.1,0.0
2019-01-20,-8.5,-11.0,-6.0,0.0
2019-01-21,-8.9,-10.7,-6.3,1.0
2019-01-23,-21.3,-25.5,-15.4,0.0
2019-01-24,-15.3,-22.8,-10.7,4.3
2019-01-26,-13.8,-23.4,-10.1,0.0
2019-01-28,-6.9,-11.3,-3.1,3.3
2019-01-29,-8.8,-10.3,-7.5,0.0
2019-01-30,-5.8,-8.6,-4.1,0.3
2019-02-01,-9.6,-11.9,-7.5,0.0
2019-02-02,-8.7,-9.9,-7.6,0.0
2019-02-04,0.1,-5.1,2.0,0.0
2019-02-05,1.1,0.0,2.5,0.0
2019-02-07,-2.6,-4.2,-1.0,2.3
2019-02-11,-5.6,-7.0,-3.7,0.5
2019-02-12,-3.4,-5.2,-1.1,0.0
2019-02-17,0.3,-4.0,2.1,0.3
2019-02-19,-6.7,-10.7,-3.5,0.0
2019-02-25,-1.2,-7.3,0.7,2.0
2019-02-28,-1.7,-3.3,-0.6,0.0
2019-03-04,-2.1,-5.0,-1.0,4.8
2019-03-05,1.8,-1.9,3.6,0.0
2019-03-10,-0.3,-3.1,1.9,0.3
2019-03-11,0.7,-0.5,1.8,0.3
2019-03-14,-4.7,-8.9,-0.2,0.0
2019-03-15,-3.2,-8.4,1.5,0.0
2019-03-16,-1.7,-3.5,-0.4,5.3
2019-03-19,1.2,-1.4,5.1,0.0
2019-03-20,1.2,0.1,2.7,0.5
2019-03-21,1.7,-0.1,5.0,0.0
2019-03-22,0.8,-0.6,3.5,0.3
2019-03-23,1.3,-1.5,4.9,3.0
2019-03-25,1.6,-1.0,4.7,1.0
2019-03-26,0.2,-1.8,2.2,2.0
2019-03-27,1.3,-0.7,4.1,0.0
2019-03-31,7.7,1.1,13.6,0.0
2019-04-02,3.8,-1.4,9.6,0.0
2019-04-03,3.8,-2.4,7.8,0.0
2019-04-04,1.7,0.1,5.4,1.0
2019-04-06,1.7,-0.8,4.3,1.3
2019-04-07,2.2,-1.3,7.3,0.5
2019-04-09,8.6,1.2,15.6,0.0
2019-04-10,14.3,9.7,19.7,0.0
2019-04-11,14.2,8.2,21.8,2.0
2019-04-14,6.4,2.2,12.8,0.3
2019-04-15,8.3,3.6,14.8,0.3
2019-04-16,8.3,-0.1,15.1,0.0
2019-04-18,3.9,-3.8,10.6,0.0
2019-04-19,5.4,-4.3,12.4,0.0
2019-04-20,7.3,-3.1,15.4,0.0
2019-04-21,9.4,-1.5,17.8,0.0
2019-04-22,11.7,0.4,19.1,0.0
2019-04-23,14.1,3.8,19.8,0.0
2019-04-24,16.3,6.9,22.8,0.0
2019-04-25,19.5,12.3,25.5,0.0
2019-04-27,15.3,7.4,24.0,1.0
2019-04-29,5.1,-1.3,11.1,0.0
2019-04-30,6.6,-2.3,11.4,0.0
2019-05-02,9.3,5.6,14.3,7.1
2019-05-03,12.3,7.7,18.2,0.0
2019-05-04,14.8,7.4,22.3,1.0
2019-05-05,16.4,10.2,24.5,7.9
2019-05-06,17.3,7.8,24.9,0.0
2019-05-07,16.8,10.3,25.4,0.0
2019-05-08,19.7,9.9,27.9,0.0
2019-05-09,20.2,12.0,27.0,0.0
2019-05-10,22.9,12.3,29.9,0.0
2019-05-12,18.0,10.5,22.6,0.0
2019-05-13,20.3,13.8,29.7,7.4
2019-05-14,19.4,13.3,28.2,0.3
2019-05-15,20.4,12.7,27.5,0.0
2019-05-18,15.3,4.0,22.4,0.0
2019-05-19,14.3,7.6,19.7,0.0
2019-05-20,11.7,2.8,18.5,0.0
2019-05-21,15.4,3.8,22.5,0.0
2019-05-25,14.3,4.5,20.8,0.0
2019-05-26,16.3,11.1,22.1,0.3
2019-05-27,17.5,12.9,22.4,0.0
2019-05-29,22.7,13.6,30.0,0.0
2019-05-30,23.9,15.6,31.0,0.0
2019-05-31,23.6,15.0,31.4,0.0
2019-06-01,19.2,15.9,24.0,18.0
2019-06-02,19.9,13.0,26.2,0.0
2019-06-04,16.1,9.3,22.6,0.0
2019-06-05,18.1,7.6,25.9,0.0
2019-06-06,20.9,9.3,29.0,0.0
2019-06-07,21.6,11.9,30.6,0.0
2019-06-08,23.2,14.4,30.4,0.0
2019-06-09,23.6,15.8,31.0,0.0
2019-06-10,23.8,14.4,31.5,0.0
2019-06-11,24.7,15.7,31.2,1.0
2019-06-12,23.7,17.0,30.4,0.0
2019-06-14,17.9,5.0,24.4,0.0
2019-06-16,17.0,9.5,24.0,0.0
2019-06-17,19.4,10.7,25.9,0.0
2019-06-18,19.4,13.7,26.8,23.9
2019-06-19,21.8,14.1,27.5,0.5
2019-06-20,22.7,12.9,29.2,0.0
2019-06-21,24.1,14.1,30.9,0.0
2019-06-22,26.1,15.6,32.6,0.0
2019-06-23,26.3,17.3,34.0,0.0
2019-06-25,18.8,13.7,23.9,0.0
2019-06-26,18.8,12.6,23.1,0.0
2019-06-30,14.0,10.2,18.4,0.5
2019-07-01,16.9,10.7,23.3,0.0
2019-07-02,21.5,14.9,26.9,3.0
2019-07-03,19.9,13.1,26.3,0.0
2019-07-04,16.7,11.7,21.7,0.0
2019-07-05,16.4,9.5,21.6,0.0
2019-07-07,16.6,9.2,22.8,2.0
2019-07-10,15.7,10.8,21.1,3.0
2019-07-11,16.7,10.6,23.1,1.0
2019-07-13,18.1,11.8,23.4,2.0
2019-07-17,16.9,15.3,21.0,3.3
2019-07-18,19.3,14.0,26.7,0.3
2019-07-19,19.6,11.9,25.0,0.0
2019-07-20,20.6,14.2,26.4,0.0
2019-07-21,20.4,14.6,26.6,0.0
2019-07-23,19.0,12.6,23.8,0.0
2019-07-24,20.7,16.5,25.1,3.0
2019-07-25,19.8,16.7,23.7,11.7
2019-07-26,20.1,14.5,26.0,0.5
2019-07-27,22.2,16.7,27.8,3.0
2019-07-28,21.8,18.4,26.0,1.0
2019-07-31,11.9,8.7,15.7,0.0
2019-08-01,14.0,8.3,19.5,0.0
2019-08-02,13.6,11.1,16.0,0.0
2019-08-04,14.6,9.4,19.5,0.5
2019-08-05,12.1,7.2,17.0,0.0
2019-08-08,18.3,12.6,23.5,0.0
2019-08-12,14.2,9.0,21.1,0.0
2019-08-13,18.0,6.3,26.7,0.0
2019-08-14,22.5,15.9,29.3,1.0
2019-08-15,24.3,15.1,33.5,0.0
2019-08-17,18.7,17.1,20.7,5.1
2019-08-19,19.8,15.8,24.9,4.1
2019-08-20,19.8,14.0,24.7,0.0
2019-08-21,21.6,13.9,28.8,0.0
2019-08-22,22.4,14.6,30.2,0.0
2019-08-24,17.6,8.8,25.5,0.0
2019-08-26,15.7,9.0,22.0,0.0
2019-08-27,17.0,12.2,22.5,4.1
2019-08-29,14.3,6.3,21.3,0.0
2019-08-31,14.0,6.2,21.6,0.0
2019-09-01,16.8,7.7,25.2,0.0
2019-09-02,16.8,12.0,23.0,3.0
2019-09-04,13.9,4.4,23.0,0.0
2019-09-05,15.2,5.9,23.9,0.0
2019-09-06,14.2,11.5,18.5,3.3
2019-09-07,17.4,10.5,25.5,0.0
2019-09-08,17.9,9.5,27.0,0.0
2019-09-09,18.0,11.4,26.3,0.0
2019-09-11,16.7,7.6,27.0,0.0
2019-09-12,18.0,9.1,27.4,0.0
2019-09-13,19.6,14.2,26.7,0.0
2019-09-16,11.8,8.4,16.1,3.0
2019-09-18,8.3,5.3,14.6,1.0
2019-09-19,9.4,6.4,12.8,6.4
2019-09-20,8.1,4.1,13.4,0.0
2019-09-22,4.4,0.6,9.6,3.0
2019-09-23,4.7,2.3,7.7,0.5
2019-09-24,4.2,-0.5,8.4,0.0
2019-09-25,4.7,1.0,9.8,0.0
2019-09-26,7.2,0.3,13.4,0.0
2019-09-27,8.7,4.5,14.1,0.0
2019-09-28,8.6,5.5,13.1,0.0
2019-09-29,11.1,6.3,15.8,0.0
2019-09-30,11.4,9.0,13.9,3.8
2019-10-01,12.8,11.8,14.1,4.1
2019-10-03,13.8,7.0,20.9,0.0
2019-10-04,15.4,9.7,20.7,0.0
2019-10-08,1.1,-0.4,2.7,0.3
2019-10-09,3.6,-2.2,9.5,0.5
2019-10-12,11.0,7.6,14.3,0.0
2019-10-14,12.4,7.4,15.8,0.0
2019-10-17,10.4,3.0,16.9,0.0
2019-10-18,12.4,8.3,17.5,0.0
2019-10-19,11.1,6.5,17.9,0.0
2019-10-20,11.2,5.7,17.9,0.0
2019-10-21,13.5,8.6,18.9,0.0
2019-10-23,9.5,4.6,12.2,3.0
2019-10-24,9.1,6.0,13.0,0.0
2019-10-25,9.2,7.2,12.3,0.0
2019-10-26,9.0,7.5,9.7,0.0
2019-10-27,11.1,8.9,14.9,0.0
2019-10-29,3.9,-2.4,9.7,0.0
2019-11-02,-0.7,-3.8,1.0,1.3
2019-11-03,0.6,-3.9,3.8,0.0
2019-11-04,4.2,1.3,6.6,0.0
2019-11-05,9.4,4.4,12.1,1.0
2019-11-06,11.4,8.6,13.6,2.0
2019-11-08,6.1,5.5,7.2,12.2
2019-11-11,5.1,3.2,6.2,0.0
2019-11-14,0.9,-3.2,6.3,0.0
